start_date;end_date;status;ip_address;progress;duration_in_seconds;finished;recorded_date;response_id;recipient_last_name;recipient_first_name;recipient_email;external_reference;location_latitude;location_longitude;distribution_channel;user_language;q_recaptcha_score;q_relevant_id_duplicate;q_relevant_id_duplicate_score;q_relevant_id_fraud_score;q_relevant_id_last_start_date;intro;gender;age_5;edu;mzam;woj;home_ownership_1;home_ownership_2;home_ownership_3;changed_heating;media_weekly_1;media_weekly_2;media_weekly_3;media_daily_1;media_daily_2;media_daily_3;most_common_soc_med_1;most_common_soc_med_2;most_common_soc_med_3;most_common_soc_med_4;most_common_soc_med_5;most_common_soc_med_6;most_common_soc_med_7;most_common_soc_med_8;most_common_soc_med_9;most_common_soc_med_10;most_common_soc_med_11;active_soc_media;passive_soc_media;q5_eu_attitudes_1;financial_sit_1;financial_sit_2;financial_sit_3;security_1;security_2;security_3;security_4;security_5;security_6;q119_first_click;q119_last_click;q119_page_submit;q119_click_count;q120_first_click;q120_last_click;q120_page_submit;q120_click_count;q121_first_click;q121_last_click;q121_page_submit;q121_click_count;security_freedom_1;security_freedom_2;security_freedom_3;security_freedom_4;security_freedom_5;security_freedom_6;security_freedom_7;att_check_exp;finan_exp;effectiveness_exp;support_exp;acceptability_exp;attention_control;fin_control;effectiveness_contr;support_control;accept_control;nar_1;nar1_end;nar_2;nar2_end;nar_3;nar3_end;nar_4;nar4_end;OLDnar_5;nar5_end;OLDnar_6;nar6_end;OLDnar_7;nar7_end;OLDnar_8;nar8_end;q131;q132;q128_first_click;q128_last_click;q128_page_submit;q128_click_count;q1_sm_2;q1_sm_3;q1_sm_4;q1_sm_5;q1_sm_6;q1_comm;q2_sm_2;q2_sm_3;q2_sm_4;q2_sm_5;q2_sm_6;q2_comm;q3_sm_2;q3_sm_3;q3_sm_4;q3_sm_5;q3_sm_6;q3_comm;q4_sm_2;q4_sm_3;q4_sm_4;q4_sm_5;q4_sm_6;q4_comm;q5_sm_2;q5_sm_3;q5_sm_4;q5_sm_5;q5_sm_6;q5_comm;q6_sm_2;q6_sm_3;q6_sm_4;q6_sm_5;q6_sm_6;q6_comm;q7_sm_2;q7_sm_3;q7_sm_4;q7_sm_5;q7_sm_6;q7_comm;q8_sm_2;q8_sm_3;q8_sm_4;q8_sm_5;q8_sm_6;q8_comm;realistic;credibility;realistic_control;credible_control;political;political_6_text;institution_trust_1;institution_trust_2;institution_trust_3;institution_trust_4;institution_trust_5;sss_1;outro_2_comments;outro_3;q_language;q_terminate_flag;q_total_duration;create_new_field_or_choose_from_dropdown;id;survey_hash;gr;condition;q_ambiguous_text_present;q_ambiguous_text_questions;q_straightlining_count;q_straightlining_percentage;q_straightlining_questions;q_unanswered_percentage;q_unanswered_questions;att_merged;realist_merged;credib_merged;finan_burden_merged;effec_merged;support_merged;accep_merged;finan_sit_avg;trait_secur_avg;trait_free_avg;state_secur_avg;state_free_avg;antim_narr_intr;antim_narrat_endors_avg;main_narrat_endors_avg;engagement_total;relat_antim_interest;total_soc_media_mainstreamness;main_endorsement_soc_media;antim_endorsement_soc_media;Nar_5correct;nar_6correct;nar_7correct;nar_8correct;Mainstream_Interest_avg
12/15/2024 18:36:51;12/15/2024 19:05:41;0;89.64.55.37;100;1729;1;12/15/2024 19:05:42;R_2xFz9p8aFgBf2mm; ; ; ; ;50.2529;19.0281;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;53;2;3;9; ;1; ;2;10;2;4;4;3;4;1; ; ;1; ; ; ;1; ; ; ;4;5;90;2;2;1;7;7;6;7;6;6; ; ; ; ;4,175;108,47;126,324;70; ; ; ; ;2;1;1;1;1;1;1;1;1;4;4;4; ; ; ; ; ;4;5;5;5;3;3;4;5;5;3;1;2;7;5;5;3; ; ;38,21;38,21;39,522;1;0;0;0;0;1; ;0;1;0;0;0; ;0;1;0;0;0; ;0;1;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;1;0;0;0; ;5;5; ; ;1; ;4;5;3;4;5;4; ;4;PL; ;1729; ;80c9663e7ecdffa00b60ec8a88972aaf;gtj3cm;2;voluntary;0; ;1;,142857142857143;QID33;,0188679245283019;QID43;1;5;5;1;4;4;4;1,66666666666667;6,66666666666667;6,33333333333333;1,25;1;4;4,5;3,25;8;-,5;4;3;1;3;1;5;3;3
12/15/2024 18:52:55;12/15/2024 19:07:57;0;178.42.24.183;100;901;1;12/15/2024 19:07:57;R_2nxE0hvm3yP1XDF; ; ; ; ;50.0407;21.9831;anonymous;EN;1; ;0;0;10/14/1582 0:00:00;1;1;58;2;3;9; ;1; ;2;9;2;7;3;3;3;1;1;1;1; ; ;1;1; ; ; ;3;5;81;2;2;2;4;5;5;5;5;5; ; ; ; ; ; ; ; ;0;0;148,996;0;2;2;2;2;2;2;2; ; ; ; ; ;3;1;5;5;4;5;4;4;3;3;4;6;5;7;4;5;5;4;3;7;5; ; ;0;0;18,75;0;0;0;0;1;0; ;0;1;0;0;0; ;0;1;0;0;0; ;0;1;0;0;0; ;0;1;0;0;0; ;0;0;0;0;1; ;0;0;0;0;1; ;1;0;0;0;0; ; ; ;3;4;7; ;6;5;4;5;5;4; ;4;EN; ;901; ;fff4819ea491a93ae61292bc834e45c1;gtj3cm;3;control;0; ;4;,571428571428571;QID22, QID33, QID6, QID9;,0188679245283019;QID43;3;3;4;1;5;5;4;2;4,66666666666667;5;2;2;4,5;4;4,25;8;-1,25;-1;-1;0;5;3;2;5;3,75
12/15/2024 18:49:59;12/15/2024 19:10:15;0;94.254.224.28;100;1215;1;12/15/2024 19:10:15;R_2gITaEfUzLErAP8; ; ; ; ;52.2149;20.9931;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;62;3;3;3; ;1; ;2;5;1;9;3;1;2;1; ; ; ; ; ;1;1; ; ; ;1;2;100;5;5;5;7;7;4;5;7;7;0;0;129,325;0; ; ; ; ; ; ; ; ;2;3;1;1;1;4;5;2;1;7;7;7; ; ; ; ; ;7;7;7;7;6;6;4;5;9;7;9;7;9;7;9;7; ; ;0;0;21,224;0;0;0;0;1;0; ;0;0;0;1;0; ;0;1;0;0;0; ;0;0;0;1;0; ;0;1;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;1;0;0;0; ;2;3; ; ;1; ;7;7;3;6;6;6; ;4;PL; ;1215; ;6b74937367e13db120ea38ff5ce3c349;gtj3cm;1;obligatory;0; ;2;,285714285714286;QID33, QID9;,0188679245283019;QID43;2;2;3;1;7;7;7;5;6;6,33333333333333;1,75;3,33333333333333;6;6,25;7;8;-3;2;2;0;7;7;7;7;7
12/15/2024 19:00:33;12/15/2024 19:18:13;0;46.205.205.2;100;1060;1;12/15/2024 19:18:14;R_8jxkksy7C3iMdRv; ; ; ; ;52.4105;16.8858;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;61;4;1;2; ;1; ;2;1;1;10;5;1;1;1; ; ; ; ; ; ; ; ; ; ;1;6;94;4;3;3;7;7;4;5;7;7; ; ; ; ;0;0;128,13;0; ; ; ; ;2;4;4;2;2;1;1;1;4;6;6;5; ; ; ; ; ;5;3;1;1;1;1;3;5;8;6;8;6;7;6;4;4; ; ;0;0;22,979;0;0;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;6;5; ; ;1; ;6;3;3;5;5;8; ;4;PL; ;1060; ;cb4e77d55ad214c98beba0284a70621b;gtj3cm;2;voluntary;0; ;1;,142857142857143;QID33;,0377358490566038;QID43, QID49;1;6;5;4;6;6;5;3,33333333333333;6;6,33333333333333;3;1,33333333333333;2,5;2,5;5,5;7;-4,25;5;4;1;6;6;5;2;4,75
12/15/2024 19:04:24;12/15/2024 19:24:01;0;37.190.135.112;100;1176;1;12/15/2024 19:24:02;R_8VCgXSoQzYNkWsN; ; ; ; ;50.0196;20.9853;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;55;4;3;6; ;1; ;2;3;1;5;2;2;3;1; ; ;1; ; ;1;1; ; ; ;3;5;9;5;5;5;2;3;1;6;6;6; ; ; ; ; ; ; ; ;8,691;111,219;121,4;40;1;1;1;1;1;2;2; ; ; ; ; ;3;1;3;4;5;6;7;5;6;6;6;6;6;5;2;1;1;1;1;4;2; ; ;11,867;11,867;16,164;1;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;0; ; ; ;5;5;2; ;5;1;4;1;1;7; ;4;PL; ;1176; ;dab83c056e662bfceba2829b14ec3022;gtj3cm;3;control;0; ;2;,285714285714286;QID33, QID9;,0566037735849057;QID43, QID63, QID67;3;5;5;1;3;4;5;5;2;6;1;1,66666666666667;5,75;6,25;1,5;6;3;-6;-3;-3;3;1;1;2;1,75
12/15/2024 19:08:47;12/15/2024 19:30:49;0;83.9.109.245;100;1322;1;12/15/2024 19:30:50;R_2oxebO9x9zKtEvn; ; ; ; ;51.8864;20.9348;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;61;4;1;7; ;1; ;2;1;1;1;4;3;2;1; ; ;1; ; ; ;1; ; ; ;2;5;51;2;2;2;6;7;5;5;6;7;0;0;121,743;0; ; ; ; ; ; ; ; ;7;6;6;6;6;6;6;2;4;5;4;3; ; ; ; ; ;4;4;5;5;6;2;7;7;8;5;8;7;8;6;8;7; ; ;0;0;17,762;0;1;0;0;0;0; ;1;0;0;0;0; ;1;1;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;4;4; ; ;2; ;7;2;1;3;2;3; ;4;PL; ;1322; ;ec54f7f5d0c80edfefa99816ab7913cb;gtj3cm;1;obligatory;0; ;3;,428571428571429;QID2, QID33, QID9;,0188679245283019;QID43;2;4;4;4;5;4;3;2;6;6;6,25;6;5,5;4,5;6,25;9;-2,5;0;4;-4;6;6;6;6;6
12/15/2024 19:16:36;12/15/2024 19:31:30;0;89.64.33.171;100;894;1;12/15/2024 19:31:31;R_8T1MelxVV1KTLt7; ; ; ; ;50.0529;19.9681;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;56;3;2;12; ;1; ;2;2;2;6;4;2;1;1; ; ; ; ; ; ; ; ; ; ;4;4;70;4;4;4;5;5;1;5;5;6; ; ; ; ;10,582;103,783;121,785;19; ; ; ; ;3;3;3;5;7;5;5;1;4;4;2;2; ; ; ; ; ;1;3;1;6;1;7;1;6;1;3;5;6;1;6;1;3; ; ;0;0;16,64;0;1;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;2;2; ; ;4; ;5;3;4;4;2;6; ;4;PL; ;894; ;26fcead576a91268e8b607c1f8b97405;gtj3cm;2;voluntary;0; ;2;,285714285714286;QID33, QID9;,0188679245283019;QID43;1;2;2;4;4;2;2;4;3,66666666666667;5,33333333333333;3,5;5,66666666666667;1;5,5;4,5;8;-1;4;2;2;1;3;1;1;1,5
12/15/2024 19:23:53;12/15/2024 19:40:40;0;5.134.75.152;100;1006;1;12/15/2024 19:40:41;R_2EHmdW1PiUzwbsZ; ; ; ; ;52.6941;22.0433;anonymous;PL;1; ;0;25;10/14/1582 0:00:00;1;1;59;3;2;7; ;1; ;2;2;1;7;6;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2;91;4;2;3;5;7;4;4;5;5; ; ; ; ; ; ; ; ;0;0;122,65;0;1;1;1;1;1;1;1; ; ; ; ; ;3;1;5;7;7;7;2;6;4;4;3;4;5;8;6;9;6;6;4;9;6; ; ;0;0;22,208;0;0;1;0;0;0; ;0;1;0;0;0; ;1;0;0;0;0; ;0;0;0;1;0; ;0;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ; ; ;6;6;1; ;6;4;4;6;3;6; ;4;PL; ;1006; ;8dadc9a7af2b982a7362cf458b645ed3;gtj3cm;3;control;0; ;2;,285714285714286;QID22, QID33;,0754716981132075;QID43, QID64, QID66, QID67;3;6;6;1;5;7;7;3;5,33333333333333;4,66666666666667;1;1;5,25;3,5;5,5;5;-2,75;0;1;-1;6;7;4;7;6
12/15/2024 19:41:08;12/15/2024 20:01:35;0;91.235.230.114;100;1226;1;12/15/2024 20:01:35;R_80vMUEtHkSF31dL; ; ; ; ;50.0023;22.0257;anonymous;PL;1; ;0;75;10/14/1582 0:00:00;1;2;28;4;3;9; ;1; ;2;8;8;8;5;1;1;1; ;1; ; ; ;1;1; ; ; ;4;4;50;3;3;3;7;5;7;7;5;5;3,512;167,525;168,2;71; ; ; ; ; ; ; ; ;5;5;3;3;7;3;7;2;2;5;4;4; ; ; ; ; ;4;5;4;4;4;4;5;5;7;5;9;7;9;7;9;7; ; ;0;0;16,721;0;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;4;5; ; ;4; ;4;4;4;4;6;7;Brak;4;PL; ;1226; ;fd7b6fe83f04705ecf0a9a5d403904d8;gtj3cm;1;obligatory;0; ;3;,428571428571429;QID2, QID33, QID9;0; ;2;4;5;2;5;4;4;3;6,33333333333333;5,66666666666667;4;5,66666666666667;4,25;4,5;6,5;8;-4,25;8;4;4;5;7;7;7;6,5
12/15/2024 19:36:12;12/15/2024 20:03:35;0;91.227.103.112;100;1642;1;12/15/2024 20:03:36;R_8PHqCjdEJTM9qhd; ; ; ; ;50.9707;18.2124;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;50;3;2;8; ;1; ;2;4;2;4;4;1;5;1; ; ;1; ;1;1;1; ; ; ;4;6;72;3;3;2;3;4;2;6;5;6; ; ; ; ;0;0;242,247;0; ; ; ; ;5;5;4;6;4;5;5;1;3;5;3;2; ; ; ; ; ;7;7;4;2;7;4;4;3;7;5;7;5;9;7;7;4; ; ;0;0;18,69;0;0;0;0;1;0; ;0;0;0;0;1; ;0;0;0;0;1; ;1;0;0;0;0; ;0;1;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;6;7; ; ;1; ;6;4;3;5;4;6; ;4;PL; ;1642; ;5099ccd69dd62f4505867d9fe06277d0;gtj3cm;2;voluntary;0; ;1;,142857142857143;QID33;,0188679245283019;QID43;1;6;7;3;5;3;2;2,66666666666667;3;5,66666666666667;5;4,66666666666667;5,5;4;5,25;8;-2;4;3;1;5;5;7;5;5,5
12/15/2024 18:50:02;12/15/2024 20:08:18;0;83.22.6.84;100;4696;1;12/15/2024 20:08:19;R_8joXo2hT2GUdsyd; ; ; ; ;50.3769;18.2878;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;44;4;3;8; ;1; ;2;9;2;10;5;1;1;1; ; ;1; ; ;1; ; ; ; ;2;5;50;2;3;2;5;5;5;5;6;5; ; ; ; ;61,514;62,654;121,512;2; ; ; ; ;6;6;5;6;6;6;7;1;5;2;3;2; ; ; ; ; ;3;4;3;7;1;6;3;6;1;1;4;1;1;1;5;4; ; ;0;0;21,756;0;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;2;2; ; ;7; ;2;1;2;1;1;5; ;4;PL; ;4696; ;e55260dcda0d5439667376854b4514e6;gtj3cm;2;voluntary;0; ;1;,142857142857143;QID33;,113207547169811;QID64, QID67, QID66, QID43, QID62, QID65;1;2;2;5;2;3;2;2,33333333333333;5;5,33333333333333;5,75;6,33333333333333;2,5;5,75;1,75;3;-,25;-3;0;-3;1;2;1;3;1,75
12/15/2024 20:09:15;12/15/2024 20:24:54;0;178.43.223.90;100;939;1;12/15/2024 20:24:55;R_2MA1c3d8kx6rhDX; ; ; ; ;51.1202;17.0718;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;60;3;2;1; ;1; ;2;7;2;3;2;3;1;1;1;1; ; ; ;1;1; ; ; ;5;5;2;3;3;3;5;5;6;7;6;7;0;0;239,483;0; ; ; ; ; ; ; ; ;7;7;7;7;7;7;7;2;5;4;1;1; ; ; ; ; ;6;7;7;7;1;1;1;1;1;1;1;7;6;3;1;1; ; ;0;0;47,479;0;1;0;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;0; ;0;0;0;1;0; ;7;5; ; ;4; ;1;1;1;1;1;5; ;4;PL; ;939; ;8ac0de031fbfc9f2dbb74c88ee214806;gtj3cm;1;obligatory;0; ;4;,571428571428571;QID10, QID22, QID33, QID9;,0377358490566038;QID43, QID66;2;7;5;5;4;1;1;3;5,33333333333333;6,66666666666667;7;7;3,75;4;3;7;1,5;-4;-2;-2;1;1;4;1;1,75
12/15/2024 20:19:54;12/15/2024 20:32:20;0;5.173.170.41;100;745;1;12/15/2024 20:32:20;R_8mSxYqDzKX0bus9; ; ; ; ;52.2394;21.0362;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;45;4;2;7; ;1; ;2;1;10;1;4;4;2; ; ; ;1; ; ; ; ; ; ; ;4;3;80;5;5;4;6;7;6;7;7;7; ; ; ; ;5,947;123,382;124,661;39; ; ; ; ;2;2;1;1;1;1;1;1;1;7;7;7; ; ; ; ; ;7;7;7;1;7;7;7;7;9;7;9;7;9;7;9;7; ; ;17,147;17,147;17,802;1;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;6;7; ; ;5; ;7;5;3;6;6;9; ;4;PL; ;745; ;066c5190855b1c0898fd281e205d5f77;gtj3cm;2;voluntary;0; ;1;,142857142857143;QID33;,0188679245283019;QID43;1;6;7;1;7;7;7;4,66666666666667;6,33333333333333;7;1,5;1;7;5,5;7;8;-2;0;4;-4;7;7;7;7;7
12/15/2024 20:25:00;12/15/2024 20:43:11;0;83.21.192.206;100;1091;1;12/15/2024 20:43:12;R_2YIqqIf0LybaQ7L; ; ; ; ;54.3947;18.5926;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;49;3;4;11; ;1; ;2;2;1;6;4;1;2;1; ; ;1; ; ;1;1; ; ; ;3;6;70;4;3;4;5;4;3;3;3;3; ; ; ; ;6,515;111,744;123,917;17; ; ; ; ;3;3;1;2;3;3;2;1;2;6;5;4; ; ; ; ; ;3;3;2;5;2;1;2;3;4;5;7;4;4;2;5;6; ; ;0;0;16,345;0;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;3;3; ; ;1; ;3;2;1;3;2;6; ;4;PL; ;1091; ;d0f1bb3e98c1b3287f143e73902bd5fe;gtj3cm;2;voluntary;0; ;1;,142857142857143;QID33;,132075471698113;QID56, QID64, QID67, QID63, QID66, QID43, QID49;1;3;3;2;6;5;4;3,66666666666667;4;3;2,25;2,66666666666667;2,25;3;4,25;2;-2,75;2;1;1;2;5;2;3;3
12/15/2024 20:24:09;12/15/2024 20:47:24;0;37.30.26.77;100;1394;1;12/15/2024 20:47:25;R_2g5FJzvPq5uAB5s; ; ; ; ;52.403;16.9266;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;32;4;2;15; ;1; ;2;10;1;9;7;2;1; ; ;1; ; ; ; ; ; ; ; ;2;6;86;2;1;3;7;7;4;6;6;6;7,856;176,75;178,319;44; ; ; ; ; ; ; ; ;5;5;6;4;4;5;4;2;3;3;4;4; ; ; ; ; ;5;6;3;4;3;4;3;5;6;2;5;6;7;6;6;5; ; ;0;0;17,803;0;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;5;6; ; ;5; ;7;3;2;6;4;6; ;4;PL; ;1394; ;2eb37104d28440fbde87335e5172e11f;gtj3cm;1;obligatory;0; ;1;,142857142857143;QID33;,150943396226415;QID56, QID64, QID63, QID66, QID43, QID62, QID65, QID49;2;5;6;3;3;4;4;2;6;6;5;4,33333333333333;3,5;4,75;4,75;1;-2,5;1;1;0;4;3;5;4;4
12/15/2024 21:01:53;12/15/2024 21:17:02;0;185.234.235.8;100;909;1;12/15/2024 21:17:03;R_2jTnKCRwATHm5HS; ; ; ; ;50.4417;18.9344;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;46;2;2;12; ;1; ;2;10;1;4;4;3;1;1; ; ; ; ; ; ; ; ; ; ;5;6;52;3;3;3;4;6;4;4;5;5; ; ; ; ; ; ; ; ;6,515;127,389;128,138;21;1;4;4;5;4;4;4; ; ; ; ; ;3;1;4;7;7;7;7;7;4;4;4;7;5;9;4;9;7;9;3;9;4; ; ;23,069;23,069;26,899;1;1;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ; ; ;7;7;4; ;4;4;4;4;4;5;Nie mam;4;PL; ;909; ;cb594c8287f93f0b8da069f185f7a160;gtj3cm;3;control;0; ;3;,428571428571429;QID10, QID33, QID9;,0566037735849057;QID56, QID62, QID64;3;7;7;1;4;7;7;3;4,66666666666667;4,66666666666667;3,5;4;6,25;5;4,5;5;-2,75;1;3;-2;7;7;7;7;7
12/15/2024 21:25:11;12/15/2024 21:41:43;0;31.0.176.114;100;992;1;12/15/2024 21:41:44;R_8dS9FPoTVld0Oo2; ; ; ; ;52.2068;20.961;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;45;4;2;5; ;1; ;2;5;10;6;5;1;1; ; ; ;1; ; ; ; ; ; ; ;1;6;100;3;2;3;5;1;1;7;7;7;0;0;126,004;0; ; ; ; ; ; ; ; ;4;2;1;1;1;1;1;2;3;3;4;4; ; ; ; ; ;3;4;2;4;1;2;2;3;1;3;1;3;4;5;5;5; ; ;0;0;17,493;0;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;3;4; ; ;5; ;5;1;1;5;5;7; ;4;PL; ;992; ;bf7e657e589807e74f4f423ebe9f94dc;gtj3cm;1;obligatory;0; ;1;,142857142857143;QID33;,169811320754717;QID56, QID64, QID67, QID63, QID66, QID43, QID62, QID65, QID49;2;3;4;3;3;4;4;2,66666666666667;2,33333333333333;7;2;1;2;3,25;4;0;-,75;0;0;0;1;1;2;3;1,75
12/15/2024 21:28:44;12/15/2024 21:42:10;0;213.134.177.215;100;806;1;12/15/2024 21:42:10;R_8JmvNYltLtDpvsv; ; ; ; ;52.2397;21.0076;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;20;3;4;7;1;1; ;2;6;1;7;5;1;2;1;1; ;1; ;1; ;1; ; ; ;3;6;80;4;4;4;6;6;5;4;5;5;2,489;120,497;121,218;20; ; ; ; ; ; ; ; ;7;7;6;7;7;5;6;2;4;5;4;3; ; ; ; ; ;5;3;4;3;4;3;4;4;7;6;7;6;7;7;5;5; ; ;0;0;29,364;0;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;1;0;0;0; ;3;4; ; ;1; ;6;4;3;5;5;5; ;4;PL; ;806; ;803e63699129ccb75d7af2ee0371c91e;gtj3cm;1;obligatory;0; ;2;,285714285714286;QID33, QID9;,0754716981132075;QID43, QID49, QID56, QID63;2;3;4;4;5;4;3;4;5,66666666666667;4,66666666666667;6,75;6;4,25;3,25;6;5;-2,25;4;3;1;5;5;5;3;4,5
12/15/2024 22:07:05;12/15/2024 22:22:36;0;93.105.134.70;100;930;1;12/15/2024 22:22:37;R_2CdQZfs1esOqNN8; ; ; ; ;52.0733;21.0075;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;22;4;2;7; ;1; ;2;9;1;8;6;1;2;1; ;1;1;1; ; ;1; ; ; ;5;4;90;3;3;3;3;3;3;2;2;2; ; ; ; ; ; ; ; ;17,423;121,681;139,827;13;4;2;2;2;2;2;2; ; ; ; ; ;3;1;6;5;6;3;3;4;4;6;5;6;5;8;6;8;6;8;6;8;6; ; ;0;0;18,433;0;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;0;1;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ; ; ;5;5;3; ;7;2;2;5;3;8; ;4;PL; ;930; ;e3cf94e60852121a96e7260216131410;gtj3cm;3;control;0; ;2;,285714285714286;QID33, QID9;,0943396226415094;QID56, QID63, QID43, QID62, QID49;3;5;5;1;6;5;6;3;3;2;2,5;2;4,75;4,25;6;4;-3,25;3;3;0;6;6;6;6;6
12/15/2024 21:49:55;12/15/2024 22:27:28;0;87.206.171.42;100;2253;1;12/15/2024 22:27:29;R_8eq6sy0f290KWC6; ; ; ; ;52.2288;21.0879;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;32;4;4;7; ;1; ;2;10;1;10;6;1;1; ; ;1; ; ; ; ; ; ; ; ;2;6;85;4;3;3;4;3;3;5;4;3;5,263;124,696;126,114;14; ; ; ; ; ; ; ; ;2;4;2;3;5;5;4;2;3;5;5;5; ; ; ; ; ;6;6;5;2;3;2;2;1;8;6;9;6;7;3;8;5; ; ;0;0;18,313;0;0;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;4;4; ; ;1; ;5;4;2;4;4;7; ;4;PL; ;2253; ;1c7b7d66cbbba1307947be1538684024;gtj3cm;1;obligatory;0; ;1;,142857142857143;QID33;,0754716981132075;QID43, QID49, QID63, QID66;2;4;4;3;5;5;5;3,33333333333333;3,33333333333333;4;2,75;4,66666666666667;4;2,75;5;5;-4;5;3;2;6;7;5;6;6
12/15/2024 22:24:38;12/15/2024 23:18:47;0;89.77.247.110;100;3248;1;12/15/2024 23:18:48;R_2fuL4bBjvNoM2cv; ; ; ; ;52.2548;21.0293;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;33;4;4;7; ;1; ;2;3;1;4;3;1;2;1; ;1; ; ; ;1;1; ; ; ;2;4;73;4;3;3;6;5;6;5;6;6;0;0;1195,126;0; ; ; ; ; ; ; ; ;4;5;5;6;6;6;7;2;4;5;4;4; ; ; ; ; ;3;1;1;1;1;1;4;4;7;4;6;4;1;3;6;5; ; ;0;0;21,471;0;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;3;4; ; ;3; ;6;5;6;6;6;5; ;4;PL; ;3248; ;31540be2db15991f79a829dc0645339c;gtj3cm;1;obligatory;0; ;1;,142857142857143;QID33;,0377358490566038;QID43, QID63;2;3;4;4;5;4;4;3,33333333333333;5,66666666666667;5,66666666666667;5;6,33333333333333;2,25;1,75;4;7;-2,75;7;4;3;5;4;1;4;3,5
